model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Huawei MediaPad T3 7.0|||Released 2017, May|||250g, 8.6mm thickness|||Android 6.0, EMUI 4.1|||8GB/16GB storage, no card slot|||7.0"|||600x1024 pixels|||2|||MP|||720p|||1/2|||GB RAM|||MT8127|||3100|||mAh|||Li-Ion|||1|||Gray|||8GB,16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t3-7-.jpg
Huawei Mate 9 Porsche Design|||Released 2017, January|||169g, 7.5mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||256GB storage, no card slot|||5.5"|||1440x2560 pixels|||20|||MP|||2160p|||6|||GB RAM|||Kirin 960|||4000|||mAh|||Li-Po|||2|||Graphite Black|||256GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-9-porshe-.jpg
Huawei MediaPad M6 10.8|||Released 2019, July 10|||498g, 7.2mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB/256GB storage, microSDXC|||10.8"|||2560x1600 pixels|||13|||MP|||1080p|||4/6|||GB RAM|||Kirin 980|||7500|||mAh|||Li-Po|||1|||Champagne Gold|||64GB,128GB,256GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m6-108.jpg
Huawei Pillar|||Released 2011, September|||99g, 12.7mm thickness|||Feature phone|||microSDHC slot|||2.0"|||320x240 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-pillar.jpg
Huawei Enjoy 10 Plus|||Released 2019, September|||163.5g, 8.8mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||4-8|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Red Tea Orange, Emerald, Gradient, Magic Night Black|||128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-10-plus.jpg
Huawei Ascend Y520|||Released 2014, December|||150g, 10.2mm thickness|||Android 4.4|||4GB 512MB RAM storage, microSDHC slot|||4.5"|||480x854 pixels|||5|||MP|||480p|||512|||MB RAM|||MT6572|||1750|||mAh|||Li-Ion|||1|||Black, White, Blue, Pink|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y520.jpg
Huawei MediaPad M5 lite|||Released 2018, October|||475g, 7.7mm thickness|||Android 8.0, EMUI 8|||32GB/64GB storage, microSDXC|||10.1"|||1920x1200 pixels|||8|||MP|||1080p|||3/4|||GB RAM|||Kirin 659|||7500|||mAh|||Li-Po|||1|||Space Gray, Champagne Gold|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m5-lite.jpg
Huawei U7310|||Released 2008, Q2|||14.5mm thickness|||Feature phone|||microSD slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Grey|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u7310-new.jpg
Huawei Ascend G312|||Released 2012, Q4|||140g, 10.5mm thickness|||Android 4.0|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||1GB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g312-u8681-u8680.jpg
Huawei U8650 Sonic|||Released 2011, July|||120g, 11.9mm thickness|||Android 2.3.3|||512MB 256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||480p|||256|||MB RAM|||MISSING|||1400|||mAh|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8650-sonic.jpg
Huawei MatePad 10.4|||Released 2020, April 28|||450g, 7.4mm thickness|||Android 10, EMUI 10, no Google Play Services|||32GB/64GB/128GB storage, microSDXC|||10.4"|||1200x2000 pixels|||8|||MP|||1080p|||3-6|||GB RAM|||Kirin 810|||7250|||mAh|||Li-Po|||1|||White, Gray|||32GB,64GB,128GB|||3GB,4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-10.4.jpg
Huawei U8220|||Released 2009, October|||135g, 14mm thickness|||Android 1.5|||192MB storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||192MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8220.jpg
Huawei Mate RS Porsche Design|||Released 2018, April|||183g, 8.5mm thickness|||Android 8.1, EMUI 9.1|||256GB/512GB storage, no card slot|||6.0"|||1440x2880 pixels|||40|||MP|||2160p|||6|||GB RAM|||Kirin 970|||4000|||mAh|||Li-Po|||2|||Black, Red|||256GB,512GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-rs-porsche-design-1.jpg
Huawei nova 2 plus|||Released 2017, June|||169g, 6.9mm thickness|||Android 7.0, EMUI 5.1|||64GB/128GB storage, microSDXC|||5.5"|||1080x1920 pixels|||12|||MP|||1080p|||4|||GB RAM|||Kirin 659|||3340|||mAh|||Li-Po|||2|||Aurora Blue, Grass Green, Streamer Gold, Obsidian Black, Rose Gold|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-2-plus.jpg
Huawei Mate 40 RS Porsche Design|||Released 2020, November 04|||234g, 10.1mm thickness|||Android 10, EMUI 11, no Google Play Services|||256GB/512GB storage, NM|||6.76"|||1344x2772 pixels|||50|||MP|||2160p|||8/12|||GB RAM|||Kirin 9000 5G|||4400|||mAh|||Li-Po|||2|||Ceramic White, Ceramic Black, Collector Edition|||256GB,512GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate40-rs.jpg
Huawei Watch 3|||Released 2021, June 11|||54g, 12.2mm thickness|||HarmonyOS 2.0|||16GB storage, no card slot|||1.43"|||466x466 pixels|||MISSING|||MISSING|||MISSING|||2|||GB RAM|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black, Silver|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-3.jpg
Huawei T161L|||Released 2008, Q3|||MISSING|||Feature phone|||No card slot|||1.4"|||68x96 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t161l.jpg
Huawei nova 8 Pro 5G|||Released 2021, January 08|||184g, 7.9mm thickness|||Android 10, EMUI 11, no Google Play Services|||128GB/256GB storage, no card slot|||6.72"|||1236x2676 pixels|||64|||MP|||2160p|||8|||GB RAM|||Kirin 985 5G|||4000|||mAh|||Li-Po|||2|||Black, Blue, Green, White|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-8-pro-5g.jpg
Huawei Ascend G300|||Released 2012, May|||140g, 10.5mm thickness|||Android 2.3, up to 4.0|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Ion|||1|||Black, Silver|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g300-u8815.jpg
Huawei P30 lite New Edition|||Released 2020, January 14|||152.9g, 7.4mm thickness|||Android 9.0, up to Android 10, EMUI 10|||128GB/256GB storage, microSDXC|||6.15"|||1080x2312 pixels|||48|||MP|||1080p|||6|||GB RAM|||Kirin 710|||3340|||mAh|||Li-Po|||2|||Peacock Blue, Midnight Black, Pearl White, Breathing Crystal|||128GB,256GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p30-lite-new-edition.jpg
Huawei Y5 (2019)|||Released 2019, April 24|||146g, 8.5mm thickness|||Android 9.0, EMUI 9.1|||16GB/32GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||2|||GB RAM|||Helio A22|||3020|||mAh|||Li-Ion|||2|||Midnight Black, Modern Black, Sapphire Blue, Amber Brown|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-2019.jpg
Huawei U1000|||Released 2008, Q3|||MISSING|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u1000.jpg
Huawei Y5II|||Released 2016, June|||135g, 8.9mm thickness|||Android 5.1, EMUI 3.1|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6735P|||2200|||mAh|||Li-Po|||2|||Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-2.jpg
Huawei U9000 IDEOS X6|||Released 2011, June|||143g, 10mm thickness|||Android 2.2|||2GB 512MB RAM storage, microSDHC slot|||4.1"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1400|||mAh|||Li-Ion|||1|||Black|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x6-new-1.jpg
Huawei MediaPad M2 7.0|||Released 2016, June|||250g, 8.2mm thickness|||Android 5.1.1, EMUI|||16GB/32GB storage, microSDXC|||7.0"|||1200x1920 pixels|||13|||MP|||Video recorder|||3|||GB RAM|||Snapdragon 615|||4360|||mAh|||Li-Ion|||2|||White, Blue, Gold, Pink|||16GB,32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2-70.jpg
Huawei nova 7i|||Released 2020, February 14|||183g, 8.7mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB storage, NM|||6.4"|||1080x2310 pixels|||48|||MP|||1080p|||8|||GB RAM|||Kirin 810|||4200|||mAh|||Li-Po|||2|||Midnight Black, Crush Green, Sakura Pink|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p40-lite.jpg
Huawei Ascend Y540|||Released 2015, February|||10.3mm thickness|||Android 4.4|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||Mediatek|||1950|||mAh|||Li-Ion|||1|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y540.jpg
Huawei nova plus|||Released 2016, October|||160g, 7.3mm thickness|||Android 6.0.1, EMUI 4.1|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||16|||MP|||2160p|||3|||GB RAM|||Snapdragon 625|||3340|||mAh|||Li-Po|||2|||Prestige Gold, Mystic Silver, Titanium Grey|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-plus.jpg
Huawei nova 6 5G|||Released 2019, December|||212g, 9mm thickness|||Android 10, EMUI 10|||128GB/256GB storage, no card slot|||6.57"|||1080x2400 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990|||4200|||mAh|||Li-Po|||2|||Black, Blue, Red, Provence|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-6-5g.jpg
Huawei Mate 30|||Released 2019, September|||196g, 8.4mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB storage, NM|||6.62"|||1080x2340 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 990|||4200|||mAh|||Li-Po|||2|||Black, Space Silver, Cosmic Purple, Emerald Green|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate30-.jpg
Huawei Ascend P1|||Released 2012, May|||110g, 7.7mm thickness|||Android 4.0, up to 4.2|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||TI OMAP 4460|||1670|||mAh|||Li-Ion|||1|||Metallic black, Ceramic white, Soft pink|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p1-new.jpg
Huawei Ascend P2|||Released 2013, April|||122g, 8.4mm thickness|||Android 4.1.2, EMUI 1.6|||16GB storage, No|||4.7"|||720x1280 pixels|||13|||MP|||1080p|||1|||GB RAM|||Huawei K3V2|||2420|||mAh|||Li-Ion|||1|||Black, White|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p2.jpg
Huawei Premia 4G M931|||Released 2013, March|||140g, 12.2mm thickness|||Android 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon S4 Plus|||1650|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-premia-4g.jpg
Huawei Mate Xs|||Released 2020, March 05|||300g, 5.4mm thickness|||Android 10, EMUI 10, no Google Play Services|||512GB storage, NM|||8.0"|||2200x2480 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990 5G|||4500|||mAh|||Li-Po|||2|||Interstellar Blue|||512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-xs-.jpg
Huawei Mate 30 Lite|||Cancelled|||178g, 8.3mm thickness|||Android 9.0, EMUI 9.1|||128GB storage, NM|||6.26"|||1080x2340 pixels|||48|||MP|||2160p|||6|||GB RAM|||Kirin 810|||4000|||mAh|||Li-Po|||2|||Black, Aurora, Emerald Green|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-30-lite-r.jpg
Huawei nova 2|||Released 2017, June|||143g, 6.9mm thickness|||Android 7.0, EMUI 5.1|||64GB storage, microSDXC|||5.0"|||1080x1920 pixels|||12|||MP|||1080p|||4|||GB RAM|||Kirin 659|||2950|||mAh|||Li-Po|||2|||Aurora Blue, Grass Green, Streamer Gold, Obsidian Black, Rose Gold|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-2.jpg
Huawei MediaPad T1 7.0|||Released 2015, March|||278, 8.5mm thickness|||Android 4.4.2, EMUI 3|||8GB storage, microSDHC|||7.0"|||600x1024 pixels|||2|||MP|||480p|||1|||GB RAM|||Spreadtrum SC7731G|||4100|||mAh|||Li-Ion|||1|||Black/Silver|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t1-70.jpg
Huawei MatePad Pro 10.8 (2021)|||Released 2021, June 25|||460g, 7.2mm thickness|||HarmonyOS 2.0|||128GB/256GB storage, NM|||10.8"|||2560x1600 pixels|||13|||MP|||2160p|||8|||GB RAM|||Snapdragon 870 5G|||7250|||mAh|||Li-Po|||1|||Dark Blue, White|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-pro-108-2021-new.jpg
Huawei G6800|||Released 2012|||12.2mm thickness|||Feature phone|||40MB storage, microSDHC slot|||2.8"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||2|||Black, White|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g6800.jpg
Huawei U8510 IDEOS X3|||Released 2011, July|||104g, 11.2mm thickness|||Android 2.3|||512MB 256MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Po|||1|||Black, Silver, Red|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ideos-x3.jpg
