model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG U8200|||Released 2005, Q1|||125g, 24.5mm thickness|||Feature phone|||20MB storage, microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8200.gif
LG X venture|||Released 2017, May|||166.5g, 9.3mm thickness|||Android 7.0, LG UX 5|||32GB storage, microSDXC|||5.2"|||1080x1920 pixels|||16|||MP|||1080p|||2|||GB RAM|||Snapdragon 435|||4100|||mAh|||Li-Ion|||1|||Black, Chocolate Brown|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-venture-.jpg
LG T505|||Released 2011|||93g, 12.9mm thickness|||Feature phone|||60MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-t505.jpg
LG Optimus L5 II E460|||Released 2013, April|||103.3g, 9.2mm thickness|||Android 4.1.2, up to 4.4.2|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||MT6575|||1700|||mAh|||Li-Ion|||1|||Indigo Black, White, Pink, Titan|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-l5-ii-.jpg
LG KM338|||Released 2008|||12.9mm thickness|||Feature phone|||40MB storage, microSD slot|||2.0"|||240x320 pixels|||1.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||MISSING|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km338.jpg
LG Vu 3 F300L|||Released 2013, October|||MISSING|||Android 4.2.2|||16GB storage, no card slot|||5.2"|||960x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 800|||2610|||mAh|||Li-Ion|||1|||Black, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-vu3.jpg
LG K31|||Released 2020, August 21|||146g, 8.6mm thickness|||Android 10, LG UX 9.1|||32GB storage, microSDXC|||5.7"|||720x1520 pixels|||13|||MP|||1080p|||2|||GB RAM|||Helio P22|||3000|||mAh|||Li-Ion|||2|||Gray|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k31.jpg
LG KG280|||Released 2007|||83g, 17.1mm thickness|||Feature phone|||8MB storage, no card slot|||1.86"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Green, Pink, Dark Red, White|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg280.gif
LG W31+|||Released 2020, December 23|||173.6g, 8.4mm thickness|||Android 10|||128GB storage, microSDXC|||6.52"|||720x1600 pixels|||13|||MP|||1080p|||4|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Midnight Blue|||128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w31-plus.jpg
LG Q52|||Released 2020, October 26|||186g, 8.4mm thickness|||Android 10|||64GB storage, microSDXC|||6.6"|||720x1600 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||2|||Silky White, Silky Red|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q52.jpg
LG KP501 Cookie|||Released 2009, February|||89g, 11.9mm thickness|||Feature phone|||48MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Anodizing Silver, Capri Green, Pink, Black|||48MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp501.jpg
LG A258|||Released 2011|||92g, 16.5mm thickness|||Feature phone|||15MB storage, microSDHC slot|||2.2"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||15MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a258.jpg
LG AKA|||Released 2015, May|||135g, 10mm thickness|||Android 4.4.2|||16GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 400|||2610|||mAh|||Li-Ion|||1|||White, Pink, Yellow, Navy|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-aka.jpg
LG KE970 Shine|||Released 2007, January|||119g, 13.8mm thickness|||Feature phone|||50MB storage, microSD slot|||2.2"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Silver, Titanium Black, Gold, Pink|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-shine.gif
LG GB220|||Released 2009, August|||72g, 14mm thickness|||Feature phone|||6MB storage, microSD slot|||1.76"|||176x220 pixels|||1.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Silver, Pink|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb220-new.jpg
LG G350|||Released 2015, July|||125g, 19.5mm thickness|||Feature phone|||32MB 8MB RAM storage, microSDHC slot|||3.0"|||240x320 pixels|||1.3|||MP|||Video recorder|||8|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Titan|||32MB|||8MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g350.jpg
LG X max|||Released 2016, December|||133g, 7.2mm thickness|||Android 6.0.1|||16GB storage, microSDHC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||1.5|||GB RAM|||MT6735|||2800|||mAh|||Li-Ion|||1|||Dark Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-max.jpg
LG KG110|||Released 2006, September|||70g, 16.5mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg110.gif
LG U8330|||Released 2005, June|||120g, 24mm thickness|||Feature phone|||26MB storage, no card slot||| |||176x220 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1400|||mAh|||Li-Ion|||1|||Silver, Red, Electric Blue, Blue Black|||26MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8330.gif
LG C3310|||Released 2005, Q1|||92g, 24.5mm thickness|||Feature phone|||No card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c3310.gif
LG G Pad II 8.0 LTE|||Released 2015, October|||347g, 9mm thickness|||Android 5.0.2|||32GB storage, microSDXC|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 400|||4200|||mAh|||Li-Ion|||1|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-2-80.jpg
LG K92 5G|||Released 2020, November 06|||202.4g, 8.4mm thickness|||Android 10|||128GB storage, microSDXC|||6.7"|||1080x2400 pixels|||64|||MP|||1080p|||6|||GB RAM|||Snapdragon 690 5G|||4000|||mAh|||Li-Po|||2|||Titan Gray|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k92-5g.jpg
LG C105|||Released 2010, Q4|||94g, 13mm thickness|||Feature phone|||7MB storage, microSDHC slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Silver, White, Blue, Red, Orange, Green|||7MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c105.jpg
LG V30S ThinQ|||Released 2018, March|||158g, 7.3mm thickness|||Android 8.0, LG UX 6|||128GB/256GB storage, microSDXC|||6.0"|||1440x2880 pixels|||16|||MP|||2160p|||6|||GB RAM|||Snapdragon 835|||3300|||mAh|||Li-Po|||2|||New Maroccan Blue, New Platinum Gray|||128GB,256GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-v30s-thinq.jpg
LG Optimus Black (White version)|||Released 2011, July|||109g, 9.2mm thickness|||Android 2.2, 2.3, up to 4.0|||2GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||720p|||512|||MB RAM|||TI OMAP 3630|||1500|||mAh|||Li-Ion|||1|||White|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-white.jpg
LG Connect 4G MS840|||Released 2012, February|||137g, 11.7mm thickness|||Android 2.3.5|||4GB storage, microSDHC slot|||4.0"|||480x840 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon S3|||1540|||mAh|||Li-Ion|||1|||Black|||1GB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-connect-4g.jpg
LG G3 Dual-LTE|||Released 2014, November|||149g, 8.9mm thickness|||Android 4.4.2, up to 5.0.2 or v6.0|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 801|||3000|||mAh|||Li-Ion|||2|||Metallic Black, Silk White|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g3-dual-sim.jpg
LG G2 mini|||Released 2014, April|||121g, 9.8mm thickness|||Android 4.4.2, LG Optimus UI|||8GB storage, microSDHC|||4.7"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2440|||mAh|||Li-Ion|||2|||Titan Black, Lunar White, Red, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g2-mini-ofic1.jpg
LG EGO Wi-Fi|||Released 2011, June|||86g, 12mm thickness|||Feature phone|||50MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||White|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-EGO-Wi-Fi.jpg
LG W3000|||Released 2002, Q3|||80g, 20mm thickness|||Feature phone|||No card slot||| |||128x64 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||White, Red, Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgw3000.gif
LG KC910i Renoir|||Released 2009, May|||114g, 14mm thickness|||Feature phone|||1/2GB storage, microSDHC slot|||3.0"|||240x400 pixels|||8|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||1GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-kc910i.jpg
LG KF750 Secret|||Released 2008, June|||116g, 11.8mm thickness|||Feature phone|||100MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Ruby Violet, Titan Gold|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf750.jpg
LG G4|||Released 2015, April 29|||155g, 9.8mm thickness|||Android 5.1.1, up to 7.0, LG UX 4 UI|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||16|||MP|||2160p|||3|||GB RAM|||Snapdragon 808|||3000|||mAh|||Li-Ion|||1|||Grey, White, Gold, Leather Black, Leather Brown, Leather Red, White/Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g4-.jpg
LG Town GT350|||Released 2010, August|||125g, 15.9mm thickness|||Feature phone|||56MB storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Aqua Blue, Purple, Light Silver, Black|||56MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt350-new.jpg
LG KE770 Shine|||Released 2007, February|||79g, 9.9mm thickness|||Feature phone|||70MB storage, microSD slot|||1.77"|||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Silver|||70MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke770.gif
LG L35|||Released 2014, June|||107g, 11.9mm thickness|||Android OS|||4GB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||Snapdragon 200|||1540|||mAh|||Li-Ion|||1|||White, Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l35.jpg
LG G5310|||Released 2003, Q3|||85g, 22mm thickness|||Feature phone|||1.3MB storage, no card slot||| |||128x160 pixels, 7 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||MISSING|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/lgg5310.gif
LG DoublePlay|||Released 2011, October|||192g, 16mm thickness|||Android 2.3|||2GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon|||1500|||mAh|||Li-Ion|||1|||Black/Silver|||2GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-doubleplay.jpg
LG KE850 Prada|||Released 2007, January|||85g, 12mm thickness|||Feature phone|||8MB storage, microSD slot|||3.0"|||240x400 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke850_prada.gif
LG Wing 5G|||Released 2020, October 15|||260g, 10.9mm thickness|||Android 10|||128GB/256GB storage, microSDXC|||6.8"|||1080x2460 pixels|||64|||MP|||2160p|||8|||GB RAM|||Snapdragon 765G 5G|||4000|||mAh|||Li-Po|||2|||Aurora Gray, Illusion Sky|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-wing.jpg
LG K10|||Released 2016, January|||142g, 8.8mm thickness|||Android 5.1.1 or Android 6.0|||16GB storage, microSDHC|||5.3"|||720x1280 pixels|||13|||MP|||1080p|||1-1|||GB RAM|||Snapdragon 410|||2300|||mAh|||Li-Ion|||2|||White, Indigo, Gold|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k10.jpg
LG Cookie 3G T320|||Released 2010|||92.5g, 11.9mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black&Red, Black&Titan Silver, Black&Pink, Black&Aqua Blue|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-wink-3g-T320.jpg
LG Optimus L4 II E440|||Released 2013, July|||125g, 11.9mm thickness|||Android 4.1.2|||4GB 512MB RAM storage, microSDHC slot|||3.8"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||MT6575|||1700|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l4-ii-e440.jpg
LG GX500|||Released 2010, April|||118g, 13mm thickness|||Feature phone|||40MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||2|||Black|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gx500-new1.jpg
LG GM310|||Released 2009, July|||115g, 13.9mm thickness|||Feature phone|||12MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||12MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gm310.jpg
LG A180|||Released 2011, Q2|||66.3g, 14mm thickness|||Feature phone|||No card slot|||1.52"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Graphite|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a180.jpg
LG Vortex VS660|||Released 2010, December|||124.8, 13.3mm thickness|||Android 2.2|||170MB storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Black|||170MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-vortex.jpg
LG K40S|||Released 2019, September|||186g, 8.6mm thickness|||Android 9.0|||32GB storage, microSDXC|||6.1"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio P22|||3500|||mAh|||Li-Po|||2|||New Aurora Black, New Moroccan Blue|||32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/kg-k40s-.jpg
LG L341i|||Released 2005, Q2|||90g, 19.5mm thickness|||Feature phone|||6MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Titan Grey|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-l341i.gif
LG F60|||Released 2014, October|||129.6g, 10.6mm thickness|||Android 4.4.2|||4GB/8GB storage, microSDHC|||4.5"|||480x800 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 410|||2100|||mAh|||Li-Ion|||2|||White, Black|||4GB,8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l-fino.jpg
LG KU250|||Released 2007, February|||73g, 15.6mm thickness|||Feature phone|||10MB storage, microSD slot|||1.7"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Po|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku250.gif
LG K61|||Released 2020, April 27|||191g, 8.4mm thickness|||Android 9.0|||64GB/128GB storage, microSDXC|||6.53"|||1080x2340 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||2|||Titanium, White, Blue|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k61-new.jpg
LG W30 Pro|||Released 2019, October|||172g, 8.3mm thickness|||Android 9.0|||64GB storage, microSDXC|||6.22"|||720x1520 pixels|||13|||MP|||2160p|||4|||GB RAM|||Snapdragon 632|||4050|||mAh|||Li-Po|||2|||Midnight Blue, Midnight Purple|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w30-pro.jpg
LG Xenon GR500|||Released 2009, April|||108g, 15.8mm thickness|||Feature phone|||80MB storage, microSDHC slot|||2.8"|||240x400 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black, Blue, Red|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-Xenon-GR500.jpg
LG P7200|||Released 2005, August|||112g, 17mm thickness|||Feature phone|||64MB storage, microSD slot||| |||176x220 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||MISSING|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-p7200.gif
LG KG195|||Released 2007, Q3|||69.9g, 12.4mm thickness|||Feature phone|||64MB storage, microSD slot|||1.8"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black, White|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg195.gif
LG KG330|||Released 2006, October|||70g, 16mm thickness|||Feature phone|||Yes slot|||2.0"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg330.gif
LG KC780|||Released 2008, November|||119g, 13.9mm thickness|||Feature phone|||140MB storage, microSDHC slot|||2.4"|||240x320 pixels|||8|||MP|||480p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Gray|||140MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kc780.jpg
LG KG200|||Released 2006, November|||89g, 15mm thickness|||Feature phone|||60MB storage, microSD slot|||1.8"|||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg200.gif
LG Optimus L4 II Tri E470|||Released 2013, October|||140g, 12.7mm thickness|||Android 4.1.2|||4GB 512MB RAM storage, microSDHC slot|||3.8"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||MT6575|||2150|||mAh|||Li-Ion|||1|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l4-ii-tri-e470.jpg
LG W30|||Released 2019, July|||175g, 8.2mm thickness|||Android 9.0|||32GB/64GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Thunder Blue, Platinum Grey, Aurora Green|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w30-lmx440im.jpg
LG C2200|||Released 2004, Q3|||99g, 23.5mm thickness|||Feature phone|||1MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Dark blue satin|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgc2200.gif
LG GM200 Brio|||Released 2009, June|||85g, 14.4mm thickness|||Feature phone|||14MB storage, microSD slot|||2.0"|||176x220 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Po|||1|||Black, Silver, Gold (GM200); Black, Red (GM205)|||14MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gm200.jpg
LG KG130|||Released 2007, April|||76g, 18.4mm thickness|||Feature phone|||2MB storage, no card slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||2MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg130.gif
LG Velvet 5G UW|||Released 2020, August 21|||7.9mm thickness|||Android 10, up to Android 11, LG UX|||128GB storage, microSDXC|||6.8"|||1080x2460 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 765G 5G|||4300|||mAh|||Li-Po|||1|||Aurora Red|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-5g-uw-.jpg
LG T510|||Released 2011, August|||100g, 12.9mm thickness|||Feature phone|||50MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||2|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-t510-new.jpg
LG L342i|||Released 2005, Q2|||90g, 24.7mm thickness|||Feature phone|||3.5MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Blue|||3MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l342i.gif
LG U|||Released 2016, November|||135g, 7.7mm thickness|||Android 6.0|||32GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||MISSING|||3000|||mAh|||Li-Ion|||1|||White, black, pink|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-u.jpg
LG Optimus L7 P700|||Released 2012, May|||122g, 8.7mm thickness|||Android 4.0.3|||4GB storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||480p|||512|||MB RAM|||Snapdragon S1|||1700|||mAh|||Li-Ion|||1|||Black, White|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l7-p700-new.jpg
LG A290|||Released 2012, February|||92g, 13mm thickness|||Feature phone|||19MB storage, microSDHC slot|||2.2"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Ion|||1|||Gray, Black, White|||19MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-a290-new.jpg
LG K4|||Released 2016, February|||120g, 8.9mm thickness|||Android 5.1.1|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||5|||MP|||720p|||1|||GB RAM|||MT6735M|||1940|||mAh|||Li-Ion|||2|||White, Indigo|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g4.jpg
LG Tribute|||Released 2014, October|||138.9g, 10.7mm thickness|||Android 4.4.2|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2100|||mAh|||Li-Ion|||1|||White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-tribute-ls660.jpg
LG F2300|||Released 2005, Q1|||91g, 24mm thickness|||Feature phone|||3.5MB storage, no card slot||| |||128x160 pixels, 7 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||3MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/lgf2300.gif
LG Q92 5G|||Released 2020, August 26|||193g, 8.5mm thickness|||Android 10|||128GB storage, microSDXC|||6.67"|||1080x2400 pixels|||48|||MP|||2160p|||6|||GB RAM|||Snapdragon 765G 5G|||4000|||mAh|||Li-Po|||2|||White, Dark Blue, Red|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q92.jpg
LG X power|||Released 2016, September|||139g, 7.9mm thickness|||Android 6.0.1|||16GB storage, microSDXC|||5.3"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6735|||4100|||mAh|||Li-Ion|||2|||Indigo, White, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-power.jpg
LG T515 Cookie Duo|||Released 2011, August|||100g, 12.9mm thickness|||Feature phone|||50MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||2|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cookie-duo-t515.jpg
LG G3 (CDMA)|||Released 2014, July|||149.7g, 8.9mm thickness|||Android 4.4.2, up to 6.0|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 801|||3000|||mAh|||Li-Ion|||1|||Metallic Black, Silk White (Verizon), Shine Gold (Sprint)|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g3-cdma.jpg
