model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia 3230|||Released 2004, Q4|||110g, 19mm thickness|||Symbian 7.0s, Series 60 SE UI|||6MB storage, RS-MMC slot|||2.1"|||176x208 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||TI OMAP 1510|||760|||mAh|||Li-Ion|||1|||Black, Red|||6MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3230.gif
Nokia 9500|||Released 2004, Q1|||230g, 24mm thickness|||Symbian 7.0s, Series 80 v2.0 UI|||80MB storage, MMC slot|||4.5"|||640x200 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1510|||1300|||mAh|||Li-Ion|||1|||Tin Grey|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no9500.gif
Nokia 6720 classic|||Released 2009, July|||110g, 14mm thickness|||Symbian, S60 rel. 3.2|||50MB storage, microSDHC slot|||2.2"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Titanium, Grey, Brown|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6720-classic.jpg
Nokia Asha 500|||Released 2013, December|||101g, 12.8mm thickness|||Nokia Asha software platform 1.1.1, up to 1.4|||64MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||64|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Bright Red, Bright Green, Cyan, Yellow, White and Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-500.jpg
Nokia 6208c|||Released 2009, March|||120.1g, 13.3mm thickness|||Feature phone|||13MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Titanium Gray|||13MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6208c.jpg
Nokia Asha 210|||Released 2013, May|||97.3g, 11.8mm thickness|||Feature phone|||64MB 32MB RAM storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||144p|||30|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||2|||Yellow, Black, White, Cyan, Magenta|||64MB|||32MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-210-1.jpg
Nokia 5000|||Released 2008, June|||74g, 11.1mm thickness|||Feature phone|||12MB storage, no card slot|||2.0"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Cyber Green, Neon Blue, Perfect Purple|||12MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5000.jpg
Nokia N76|||Released 2007, January|||115g, 13.7mm thickness|||Symbian OS 9.2, S60 rel. 3.1|||26MB 96MB RAM storage, microSD slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||96|||MB RAM|||MISSING|||700|||mAh|||Li-Ion|||1|||Red, Black, White|||26MB|||96MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n76.gif
Nokia 3610 fold|||Released 2008, November|||97g, 19.6mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.0"|||240x320 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Blue, Red, Green, Rose|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3610fold.jpg
Nokia 2110|||Released 1995|||236g, 25mm thickness|||Feature phone|||No card slot||| |||4x13 characters|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||550|||mAh|||NiMH|||1|||Black|||MISSING|||MISSING|||MISSING
Nokia 2730 classic|||Released 2009, October|||87.7g, 14.4mm thickness|||Feature phone|||30MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black or Dark Magenta|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2730-classic.jpg
Nokia G|||Cancelled|||180g, 8.7mm thickness|||Android 11|||32GB/64GB storage, microSDXC|||6.38"|||720x1560 pixels|||48|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 460|||4000|||mAh|||Li-Po|||2|||Blue, Purple|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-54-2020.jpg
Nokia E60|||Released 2005, October|||117g, 17mm thickness|||Symbian OS 9.1, Series 60 UI|||64MB 64MB RAM storage, RS-DV-MMC slot|||2.1"|||352x416 pixels|||MISSING|||MISSING|||No video recorder|||64|||MB RAM|||MISSING|||970|||mAh|||Li-Ion|||1|||Silver|||64MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e60.gif
Nokia 5140|||Released 2003, Q4|||100g, 24mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels, 5 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||MISSING|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no5140.gif
Nokia 6263|||Released 2007, December|||105g, 21.5mm thickness|||Feature phone|||microSD slot|||2.2"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6263.jpg
Nokia 3100|||Released 2003, Q3|||85g, 15mm thickness|||Feature phone|||484 KB storage, no card slot|||1.5"|||128x128 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||3 - Blue, Red, White|||484KB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3100.gif
Nokia 7510 Supernova|||Released 2009, January|||124g, 16.7mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||870|||mAh|||Li-Ion|||1|||Storm Blue, Red, Emerald Green, Espresso Brown, Graphite, Passionate Purple|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7510-s.jpg
Nokia 6310 (2021)|||Released 2021, August 27|||98g, 14.1mm thickness|||Feature phone|||16MB 8MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||0.2|||MP|||MISSING|||8|||MB RAM|||Unisoc 6531F|||1150|||mAh|||Li-Ion|||2|||Yellow, Black, Dark Green|||16MB|||8MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6310-2021.jpg
Nokia 801T|||Released 2012, September|||170g, 12.8mm thickness|||Symbian Anna OS|||8GB storage, microSDHC|||4.0"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||Broadcom BCM2727|||1300|||mAh|||Li-Ion|||1|||Black|||8GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-801t.jpg
Nokia C01 Plus|||Released 2021, June 28|||157g, 9.3mm thickness|||Android 11|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||5|||MP|||720p|||1/2|||GB RAM|||Unisoc SC9863A|||3000|||mAh|||Li-Ion|||2|||Blue, Purple|||16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c01-plus.jpg
Nokia 8210|||Released 1999|||79g, 17.4mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||650|||mAh|||Li-Ion|||1|||6 Xpress-on covers|||MISSING|||MISSING|||MISSING
Nokia 2600 classic|||Released 2008, March|||73.2g, 12mm thickness|||Feature phone|||10MB storage, no card slot|||1.77"|||128x160 pixels|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||870|||mAh|||Li-Ion|||1|||Black, Orange, Blue, Beige|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2600c.jpg
Nokia 2.1|||Released 2018, August|||174g, 9.7mm thickness|||Android 8.1 Oreo, up to 10.0, Android One|||8GB storage, microSDXC|||5.5"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 425|||4000|||mAh|||Li-Ion|||2|||Blue/Copper, Blue/Silver, Grey/Silver|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-21-.jpg
Nokia 1110i|||Released 2006, June|||80g, 17mm thickness|||Feature phone|||4MB storage, no card slot||| |||96x68 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Xpress-on covers|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1110i.gif
Nokia X1-00|||Released 2011, May|||91.1g, 16mm thickness|||Feature phone|||microSDHC slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1320|||mAh|||Li-Ion|||1|||Orange, Ocean blue, dark gray|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x1-00.jpg
Nokia N70|||Released 2005, Q2|||126g, 21.8mm thickness|||Symbian OS 8.1a , Series 60 UI|||22MB storage, RS-DV-MMC slot|||2.1"|||176x208 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1710|||970|||mAh|||Li-Ion|||1|||Silver, Ivory/Pearl, Black (Music Edition)|||22MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n70.gif
Nokia 7200|||Released 2003, Q4|||115g, 26mm thickness|||Feature phone|||4MB storage, no card slot|||1.5"|||128x128 pixels, 5 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||Grey Blue, Black, and Brown + White (limited edition)|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7200.gif
Nokia 6126|||Released 2006, February|||112g, 20mm thickness|||Feature phone|||10MB storage, microSD slot|||2.2"|||240x320 pixels, 2.2 inch|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black, White, Red, Sand|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6126.gif
Nokia 6303i classic|||Released 2010, March|||96g, 11.7mm thickness|||Feature phone|||55MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Steel, Matt Black, Chestnut, Illuvial pink, White on Silver, Khaki on Gold|||55MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6303i-classic.jpg
Nokia 6086|||Released 2006, November|||84g, 23mm thickness|||Feature phone|||5MB storage, microSD slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Pearl Grey, Warm Grey|||5MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6086.gif
Nokia C5-04|||Released 2011, December|||100g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||60MB 128MB RAM 256MB ROM storage, microSDHC slot|||3.2"|||360x640 pixels|||2|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Graphite Black, Aluminium Grey, Red, Orange, Blue, Black Illuvial, White Illuvial, White/Red, White/Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-04.jpg
Nokia Asha 503 Dual SIM|||Released 2013, November|||111.4g, 12.7mm thickness|||Nokia Asha software platform 1.2, up to 1.4|||microSDHC slot|||3.0"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||2|||Yellow, black, green, red, blue, white|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-503-ds.jpg
Nokia 8800 Gold Arte|||Released 2009, April|||150g, 14.6mm thickness|||Feature phone|||4GB storage, no card slot|||2.0"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Gold|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-gold-arte.jpg
Nokia 2720 Flip|||Released 2019, September 05|||118g, 11.6mm thickness|||KaiOS|||4GB 512MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||MISSING|||512|||MB RAM|||Snapdragon 205|||1500|||mAh|||Li-Ion|||2|||Black, Gray, Red|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2720f-0.jpg
Nokia 6300|||Released 2007, January|||91g, 11.7mm thickness|||Feature phone|||7.8MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Silver, Black, Red-Silver, White-Silver|||7MB|||8MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6300.gif
Nokia 7100 Supernova|||Released 2009, January|||103.5g, 15mm thickness|||Feature phone|||4MB storage, no card slot|||2.0"|||240x320 pixels|||1.3|||MP|||96p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Jelly red, Fresh blue, Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7110-supernova.jpg
Nokia N87|||Cancelled|||MISSING|||Symbian OS|||microSDHC slot||| |||MISSING|||12|||MP|||720p|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black, Brown|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n87.jpg
Nokia E66|||Released 2008, July|||121g, 13.6mm thickness|||Symbian OS 9.2, Series 60 v3.1 UI|||110MB 128MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||240p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||White Steel, Grey Steel, Black, Red|||110MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e66.jpg
Nokia 111|||Released 2012, September|||77g, 14.8mm thickness|||Feature phone|||10MB storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Magenta, Lime Green, Cyan|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-111.jpg
Nokia 2310|||Released 2006, March|||85g, 19.1mm thickness|||Feature phone|||4MB storage, no card slot|||1.5"|||96x68 pixels, 4 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Red, Blue, White|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2310.gif
Nokia Asha 230|||Released 2014, February|||89.3g, 13.2mm thickness|||Nokia Asha software platform 1.1.1, up to 1.4|||64MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||1.3|||MP|||240p|||64|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Bright Red, Yellow, Bright Green, White, Cyan, Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-230.jpg
Nokia 5030 XpressRadio|||Released 2009, June|||82g, 15mm thickness|||Feature phone|||8MB storage, no card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Red, Graphite|||8MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5030-xpressradio.jpg
Nokia 6788|||Released 2009, December|||158g, 18.9mm thickness|||Symbian 9.3, S60 rel. 3.2|||4GB 128MB RAM storage, microSDHC slot|||2.8"|||240x320 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Black, Brown|||4GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6788.jpg
Nokia 5500 Sport|||Released 2006, May|||103g, 18mm thickness|||Symbian 9.1, Series 60 rel. 3.0|||8MB 64MB RAM storage, microSD slot|||1.7"|||208x208 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||860|||mAh|||Li-Ion|||1|||Black and gray|||8MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5500s.gif
Nokia 2600|||Released 2004, Q2|||94g, 20mm thickness|||Feature phone|||4MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Iron blue, Tree green|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no2600.gif
Nokia 3.4|||Released 2020, October 26|||180g, 8.7mm thickness|||Android 10, up to Android 11|||32GB/64GB storage, microSDXC|||6.39"|||720x1560 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 460|||4000|||mAh|||Li-Po|||2|||Fjord, Dusk, Charcoal|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-34.jpg
Nokia X+|||Released 2014, May|||128.7g, 10.4mm thickness|||Android 4.1.2, X platform 1|||4GB 768MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||3|||MP|||480p|||768|||MB RAM|||Snapdragon S4 Play|||1500|||mAh|||Li-Ion|||2|||Bright green, bright red, cyan, yellow, black, white|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x-plus.jpg
Nokia X5 TD-SCDMA|||Released 2010, July|||120g, 14.7mm thickness|||Symbian 9.3, Series 60 rel. 3.2|||256MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x5.jpg
Nokia Lumia 930|||Released 2014, July|||167g, 9.8mm thickness|||Microsoft Windows Phone 8.1, up to Windows 10|||32GB storage, no card slot|||5.0"|||1080x1920 pixels|||20|||MP|||2160p|||2|||GB RAM|||Snapdragon 800|||2420|||mAh|||Li-Ion|||1|||Bright orange, bright green, white, black, gold|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-930-new.jpg
Nokia C1-00|||Released 2010, September|||72.9g, 15mm thickness|||Feature phone|||No card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Medium Blue, Red, Light Gray, Sea Green|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-00.jpg
Nokia 1800|||Released 2010, June|||78.5g, 15.3mm thickness|||Feature phone|||No card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Silver Grey, Black, Orchid Red, Ash Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1800.jpg
Nokia Lumia 630|||Released 2014, May|||134g, 9.2mm thickness|||Microsoft Windows Phone 8.1|||8GB storage, microSDXC|||4.5"|||480x854 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon 400|||1830|||mAh|||Li-Ion|||1|||Bright Orange, bright green, bright yellow, white, black|||8GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-630-new.jpg
Nokia N91|||Released 2005, Q2|||164g, 22mm thickness|||Symbian 9.1, Series 60 UI 3rd Edition|||4GB/8GB storage, no card slot|||2.1"|||176x208 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MISSING|||900|||mAh|||Li-Ion|||1|||Light Blue Chrome, Dark Gray Chrome, Black (Music Edition)|||4GB,8GB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n91.gif
Nokia N95|||Released 2007, March|||120g, 21mm thickness|||Symbian OS 9.2, S60 rel. 3.1|||160MB 64MB RAM storage, microSDHC slot|||2.6"|||240x320 pixels|||5|||MP|||480p|||64|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||1|||Silver,  Plum, Black, Pink, Red|||160MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n95.gif
Nokia 3|||Released 2017, June 17|||140g, 8.5mm thickness|||Android 7.0, up to Android 9.0|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||720p|||2|||GB RAM|||MT6737|||2630|||mAh|||Li-Ion|||2|||Silver White, Matte Black, Tempered Blue, Copper White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3.jpg
Nokia 105 (2015)|||Released 2015, June|||69.8g, 14.1mm thickness|||Feature phone|||4MB RAM storage, no card slot|||1.4"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||4|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Cyan, White|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2015.jpg
Nokia 6080|||Released 2006, June|||91g, 18.6mm thickness|||Feature phone|||4.3MB storage, no card slot|||1.78"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black, Gold|||4MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6080.gif
Nokia 6136|||Released 2006, February|||98g, 23mm thickness|||Feature phone|||32MB storage, microSD slot|||1.8"|||128x160 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Ion|||1|||Black|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6136.gif
Nokia 5510|||Released 2001, Q4|||155g, 28mm thickness|||Feature phone|||64MB storage, no card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||2 - Groove Red and Melody Blue|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no5510.gif
Nokia 3555|||Released 2007, November|||94g, 20.5mm thickness|||Feature phone|||30MB storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||96p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Black, Blue, Gray|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3555.jpg
Nokia 1616|||Released 2010, March|||78.5g, 15mm thickness|||Feature phone|||No card slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Dark Blue, Dark Gray, Dark Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1616.jpg
Nokia G20|||Released 2021, May 17|||197g, 9.2mm thickness|||Android 11|||64GB/128GB storage, microSDXC|||6.52"|||720x1600 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio G35|||5050|||mAh|||Li-Po|||2|||Glacier, Night|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-g20.jpg
Nokia 150 (2020)|||Released 2020, May 29|||90.5g, 15mm thickness|||Feature phone|||4MB storage, microSD slot|||2.4"|||240x320 pixels|||0.3|||MP|||MISSING|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||2|||Cyan, Red, Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-150-2020.jpg
Nokia XL|||Released 2014, May|||190g, 10.9mm thickness|||Android 4.1.2, X platform 1|||4GB 768MB RAM storage, microSDHC slot|||5.0"|||480x800 pixels|||5|||MP|||480p|||768|||MB RAM|||Snapdragon S4 Play|||2000|||mAh|||Li-Ion|||2|||Bright green, orange, cyan, yellow, black, white|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-xl.jpg
Nokia 1110|||Released 2005, June|||80g, 17mm thickness|||Feature phone|||4MB storage, no card slot||| |||96x68 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Xpress-on covers|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1110.gif
Nokia 2.4|||Released 2020, September 30|||195g, 8.7mm thickness|||Android 10, up to Android 11|||32GB/64GB storage, microSDXC|||6.5"|||720x1600 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio P22|||4500|||mAh|||Li-Po|||2|||Fjord, Dusk, Charcoal|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-24.jpg
Nokia 6220 classic|||Released 2008, July|||90g, 15mm thickness|||Symbian OS 9.3, S60 rel. 3.2|||120MB 128MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||900|||mAh|||Li-Ion|||1|||Black and Cyan, Purple|||120MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6220cl.jpg
Nokia C1 2nd Edition|||Released 2021, August 27|||154g, 9.3mm thickness|||Android 11|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||5|||MP|||720p|||1|||GB RAM|||Unisoc SC7731e|||2500|||mAh|||Li-Ion|||2|||Blue, Purple|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-2nd-edition.jpg
Nokia 6124 classic|||Released 2008, June|||93g, 15mm thickness|||Symbian 9.2, S60 rel. 3.1|||35MB 64MB RAM 128MB ROM storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||64|||MB RAM|||MISSING|||890|||mAh|||Li-Ion|||1|||Black, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6124.jpg
Nokia 2.3|||Released 2019, December 19|||183g, 8.7mm thickness|||Android 9.0, up to Android 11, Android One|||32GB storage, microSDXC|||6.2"|||720x1520 pixels|||13|||MP|||1080p|||2|||GB RAM|||Helio A22|||4000|||mAh|||Li-Po|||2|||Cyan Green, Sand, Charcoal|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-23.jpg
Nokia 1 Plus|||Released 2019, February 24|||138.4g, 8.6mm thickness|||Android 9.0 Pie, up to Android 10|||8GB/16GB storage, microSDXC|||5.45"|||480x960 pixels|||8|||MP|||720p|||1/3|||GB RAM|||MT6739WW|||2500|||mAh|||Li-Ion|||2|||Black, Red, Blue|||8GB,16GB|||1GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-1-plus.jpg
Nokia 216|||Released 2016, October|||82.6, 13.5mm thickness|||Feature phone|||16MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||240p|||16|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Black, Gray, Mint|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-216-new.jpg
Nokia 4.2|||Released 2019, May 07|||161g, 8.4mm thickness|||Android 9.0, up to Android 11, Android One|||16GB/32GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 439|||3000|||mAh|||Li-Ion|||2|||Black, Pink Sand|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-42.jpg
